convert_TF,touch1,touch2,touch3,touch4,touch5,tier
False,referral,referral,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,referral,social,referral,,,2
False,referral,social,social,,,2
False,referral,display,display,,,2
False,email,display,referral,,,2
False,referral,social,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,paid_search,social,referral,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,,,2
False,referral,display,display,referral,referral,2
False,display,referral,referral,,,2
False,display,referral,email,referral,,2
False,referral,referral,referral,,,2
False,email,social,referral,,,2
False,display,referral,,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,referral,,2
False,referral,referral,display,referral,,2
False,referral,referral,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,referral,referral,,,,2
False,email,referral,referral,,,2
False,referral,referral,email,,,2
False,referral,,,,,2
False,social,referral,referral,referral,,2
False,referral,referral,referral,referral,referral,2
False,display,referral,referral,,,2
False,referral,referral,,,,2
False,display,referral,,,,2
False,social,referral,,,,2
False,referral,social,paid_search,,,2
False,social,referral,referral,referral,,2
False,email,referral,,,,2
False,referral,,,,,2
False,referral,social,referral,referral,,2
False,referral,social,referral,,,2
False,social,referral,referral,,,2
False,social,referral,referral,referral,,2
False,referral,referral,,,,2
False,display,referral,referral,,,2
False,display,social,,,,2
False,referral,referral,social,display,referral,2
False,referral,referral,referral,,,2
False,referral,referral,referral,social,social,2
False,referral,,,,,2
False,display,display,social,referral,referral,2
False,referral,referral,referral,referral,,2
False,referral,referral,,,,2
False,referral,referral,referral,,,2
False,referral,social,referral,paid_search,,2
False,referral,referral,,,,2
False,referral,email,referral,,,2
False,display,,,,,2
False,referral,referral,display,email,referral,2
False,referral,referral,referral,,,2
False,social,referral,social,referral,,2
False,referral,referral,,,,2
False,referral,display,social,referral,,2
False,referral,,,,,2
False,referral,,,,,2
False,referral,display,,,,2
False,referral,referral,referral,referral,,2
False,referral,paid_search,referral,,,2
False,referral,referral,referral,,,2
False,display,referral,referral,,,2
False,referral,referral,,,,2
False,social,referral,referral,,,2
False,referral,referral,,,,2
False,referral,referral,referral,,,2
False,referral,referral,email,,,2
False,referral,referral,,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,referral,referral,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,referral,referral,2
False,referral,display,social,,,2
False,referral,referral,,,,2
False,referral,,,,,2
False,social,referral,referral,social,referral,2
False,referral,referral,display,referral,,2
False,referral,email,,,,2
False,referral,social,display,referral,referral,2
False,referral,referral,,,,2
False,referral,social,,,,2
False,referral,email,referral,,,2
False,social,referral,,,,2
False,referral,referral,display,email,referral,2
False,display,email,referral,,,2
False,referral,referral,display,,,2
False,referral,referral,referral,referral,,2
False,email,referral,referral,,,2
False,referral,referral,,,,2
False,referral,referral,referral,,,2
False,referral,referral,,,,2
False,referral,referral,display,,,2
False,referral,social,referral,referral,,2
False,display,referral,referral,referral,referral,2
False,referral,referral,referral,,,2
False,paid_search,referral,referral,,,2
False,referral,,,,,2
False,referral,referral,,,,2
False,referral,display,referral,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,display,,2
False,social,referral,referral,referral,,2
False,referral,email,paid_search,,,2
False,email,referral,,,,2
False,referral,referral,referral,,,2
False,referral,paid_search,social,referral,,2
False,social,referral,referral,,,2
False,referral,,,,,2
False,referral,social,referral,referral,,2
False,referral,,,,,2
False,display,referral,,,,2
False,referral,referral,referral,,,2
False,referral,email,referral,,,2
False,referral,referral,referral,,,2
False,referral,social,referral,display,referral,2
False,social,referral,social,referral,referral,2
False,social,referral,referral,referral,,2
False,referral,referral,,,,2
False,social,social,,,,2
False,referral,referral,social,referral,,2
False,referral,paid_search,referral,,,2
False,referral,referral,,,,2
False,referral,referral,referral,referral,referral,2
False,referral,display,referral,,,2
False,referral,paid_search,referral,,,2
False,referral,social,referral,,,2
False,referral,referral,display,referral,,2
False,referral,referral,email,referral,,2
False,referral,social,referral,,,2
False,referral,social,referral,,,2
False,referral,referral,referral,referral,,2
False,referral,,,,,2
False,referral,referral,,,,2
False,referral,referral,,,,2
False,referral,referral,,,,2
False,referral,referral,referral,referral,,2
False,referral,referral,,,,2
False,referral,referral,referral,,,2
False,display,display,referral,,,2
False,referral,email,,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,,,2
False,referral,referral,display,,,2
False,display,paid_search,referral,,,2
False,referral,referral,,,,2
False,email,referral,referral,referral,referral,2
False,social,social,referral,,,2
False,referral,referral,,,,2
False,referral,referral,referral,,,2
False,referral,referral,social,display,referral,2
False,referral,,,,,2
False,referral,,,,,2
False,social,social,referral,referral,referral,2
False,referral,referral,referral,,,2
False,display,referral,display,referral,referral,2
False,referral,referral,referral,,,2
False,referral,referral,display,referral,,2
False,referral,display,,,,2
False,referral,referral,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,referral,,2
False,referral,referral,referral,social,email,2
False,referral,,,,,2
False,display,social,referral,referral,referral,2
False,paid_search,email,referral,,,2
False,referral,referral,,,,2
False,referral,referral,social,,,2
False,referral,email,paid_search,,,2
False,referral,email,referral,,,2
False,referral,referral,referral,,,2
False,referral,referral,,,,2
False,social,referral,referral,,,2
False,referral,referral,display,social,referral,2
False,referral,display,referral,display,,2
False,referral,,,,,2
False,referral,paid_search,referral,referral,,2
False,referral,referral,referral,,,2
False,display,social,referral,referral,,2
False,referral,display,referral,referral,referral,2
False,referral,referral,social,,,2
False,referral,,,,,2
False,referral,referral,referral,referral,referral,2
False,referral,social,referral,referral,referral,2
False,email,referral,referral,referral,referral,2
False,referral,social,referral,,,2
False,referral,referral,referral,referral,,2
False,referral,social,referral,,,2
False,referral,referral,referral,,,2
False,referral,display,referral,referral,email,2
False,referral,referral,,,,2
False,email,referral,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,referral,,2
False,referral,referral,,,,2
False,referral,email,,,,2
False,referral,email,social,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,email,referral,referral,referral,,2
False,referral,,,,,2
False,social,referral,,,,2
False,referral,display,email,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,,,2
False,referral,referral,,,,2
False,referral,referral,,,,2
False,referral,referral,referral,,,2
False,paid_search,referral,referral,,,2
False,referral,referral,referral,,,2
False,referral,social,referral,referral,referral,2
False,referral,referral,referral,referral,,2
False,display,paid_search,referral,referral,,2
False,referral,referral,,,,2
False,referral,display,social,,,2
False,referral,referral,referral,,,2
False,referral,social,,,,2
False,display,referral,referral,referral,,2
False,referral,social,referral,,,2
False,referral,referral,,,,2
False,referral,social,email,referral,,2
False,social,referral,referral,,,2
False,social,referral,display,referral,,2
False,referral,referral,referral,,,2
False,referral,social,referral,,,2
False,referral,referral,referral,,,2
False,referral,display,email,referral,organic_search,2
False,referral,referral,referral,,,2
False,referral,referral,referral,,,2
False,referral,display,display,referral,,2
False,referral,social,referral,referral,,2
False,display,referral,,,,2
False,email,referral,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,email,display,referral,referral,,2
False,referral,referral,paid_search,referral,referral,2
False,referral,referral,,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,,,2
False,email,referral,referral,,,2
False,referral,display,referral,,,2
False,referral,referral,,,,2
False,display,referral,social,,,2
False,referral,referral,,,,2
False,referral,referral,referral,referral,,2
False,referral,referral,referral,email,referral,2
False,referral,social,referral,,,2
False,social,referral,referral,,,2
False,referral,referral,,,,2
False,referral,referral,referral,,,2
False,referral,referral,social,,,2
False,display,referral,email,referral,,2
False,referral,referral,,,,2
False,referral,referral,referral,,,2
False,referral,paid_search,paid_search,referral,,2
False,referral,display,referral,,,2
False,referral,,,,,2
False,referral,referral,referral,,,2
False,referral,referral,,,,2
False,referral,referral,referral,referral,,2
False,referral,referral,,,,2
False,social,referral,referral,referral,,2
False,referral,referral,,,,2
False,referral,referral,,,,2
False,referral,referral,referral,,,2
False,referral,referral,display,,,2
False,display,referral,,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,,,2
False,referral,referral,referral,,,2
False,display,referral,,,,2
False,referral,referral,referral,,,2
